"application_id","applicant_name","national_id","email","income","amount","decision"
"APP-0002218","Test User 2218","SYN-000002218","user2218@example.test",22548.3,16019.84,"review"
"APP-0002219","Test User 2219","SYN-000002219","user2219@example.test",20559.76,16012.16,"approved"
"APP-0002220","Test User 2220","SYN-000002220","user2220@example.test",27591.54,9396.3,"declined"
"APP-0002221","Test User 2221","SYN-000002221","user2221@example.test",39918.66,20159.15,"approved"
"APP-0002222","Test User 2222","SYN-000002222","user2222@example.test",53975.73,24887.95,"approved"
"APP-0002223","Test User 2223","SYN-000002223","user2223@example.test",77800.88,24647.35,"declined"
"APP-0002224","Test User 2224","SYN-000002224","user2224@example.test",54179.88,34886.45,"approved"
"APP-0002225","Test User 2225","SYN-000002225","user2225@example.test",23762.16,6250.53,"declined"
"APP-0002226","Test User 2226","SYN-000002226","user2226@example.test",43028.85,35029.5,"declined"
"APP-0002227","Test User 2227","SYN-000002227","user2227@example.test",54827.72,28801.84,"approved"
"APP-0002228","Test User 2228","SYN-000002228","user2228@example.test",29008.81,18126.39,"review"
"APP-0002229","Test User 2229","SYN-000002229","user2229@example.test",34962.96,27993.64,"declined"
"APP-0002230","Test User 2230","SYN-000002230","user2230@example.test",29133.11,18169.9,"approved"
"APP-0002231","Test User 2231","SYN-000002231","user2231@example.test",15581.67,9623.92,"approved"
"APP-0002232","Test User 2232","SYN-000002232","user2232@example.test",33563.31,9717.2,"approved"
"APP-0002233","Test User 2233","SYN-000002233","user2233@example.test",68237.12,24636.03,"approved"
"APP-0002234","Test User 2234","SYN-000002234","user2234@example.test",42654.56,8048.34,"approved"
"APP-0002235","Test User 2235","SYN-000002235","user2235@example.test",27115.75,17830.36,"review"
"APP-0002236","Test User 2236","SYN-000002236","user2236@example.test",25646.5,9462.62,"approved"
"APP-0002237","Test User 2237","SYN-000002237","user2237@example.test",29090.66,25751.23,"approved"
"APP-0002238","Test User 2238","SYN-000002238","user2238@example.test",58561.34,40395.08,"approved"
"APP-0002239","Test User 2239","SYN-000002239","user2239@example.test",46616.83,24268.42,"approved"
"APP-0002240","Test User 2240","SYN-000002240","user2240@example.test",75446.44,56296.44,"review"
"APP-0002241","Test User 2241","SYN-000002241","user2241@example.test",45254.32,14004.77,"approved"
"APP-0002242","Test User 2242","SYN-000002242","user2242@example.test",46717.79,8294.29,"review"
"APP-0002243","Test User 2243","SYN-000002243","user2243@example.test",26451.08,10208.73,"approved"
"APP-0002244","Test User 2244","SYN-000002244","user2244@example.test",37980.16,9223.6,"review"
"APP-0002245","Test User 2245","SYN-000002245","user2245@example.test",31232.29,4319.85,"approved"
"APP-0002246","Test User 2246","SYN-000002246","user2246@example.test",36583.75,13625.34,"declined"
"APP-0002247","Test User 2247","SYN-000002247","user2247@example.test",48199.14,36154.57,"review"
"APP-0002248","Test User 2248","SYN-000002248","user2248@example.test",40610.41,13146.53,"declined"
"APP-0002249","Test User 2249","SYN-000002249","user2249@example.test",58483,37841.54,"declined"
"APP-0002250","Test User 2250","SYN-000002250","user2250@example.test",100722.06,50183.97,"review"
"APP-0002251","Test User 2251","SYN-000002251","user2251@example.test",74440.76,66349.26,"approved"
"APP-0002252","Test User 2252","SYN-000002252","user2252@example.test",128530.35,54731.07,"approved"
"APP-0002253","Test User 2253","SYN-000002253","user2253@example.test",30854.93,4631.15,"approved"
"APP-0002254","Test User 2254","SYN-000002254","user2254@example.test",21689.96,3486.13,"approved"
"APP-0002255","Test User 2255","SYN-000002255","user2255@example.test",48206.83,19925.55,"declined"
"APP-0002256","Test User 2256","SYN-000002256","user2256@example.test",31967.99,3955.83,"approved"
"APP-0002257","Test User 2257","SYN-000002257","user2257@example.test",60738.07,46788.98,"approved"
"APP-0002258","Test User 2258","SYN-000002258","user2258@example.test",21480.07,4622.17,"approved"
"APP-0002259","Test User 2259","SYN-000002259","user2259@example.test",23695.43,14813.32,"review"
"APP-0002260","Test User 2260","SYN-000002260","user2260@example.test",10409.92,4692.21,"declined"
"APP-0002261","Test User 2261","SYN-000002261","user2261@example.test",33775.98,12443.66,"declined"
"APP-0002262","Test User 2262","SYN-000002262","user2262@example.test",42757.23,17423.78,"review"
"APP-0002263","Test User 2263","SYN-000002263","user2263@example.test",37747.98,24563.68,"approved"
"APP-0002264","Test User 2264","SYN-000002264","user2264@example.test",49445.58,36755.85,"review"
"APP-0002265","Test User 2265","SYN-000002265","user2265@example.test",44230.2,34203.51,"approved"
"APP-0002266","Test User 2266","SYN-000002266","user2266@example.test",42353.13,9275.73,"declined"
"APP-0002267","Test User 2267","SYN-000002267","user2267@example.test",15031.06,5733.67,"approved"
"APP-0002268","Test User 2268","SYN-000002268","user2268@example.test",40581.96,10454.71,"approved"
"APP-0002269","Test User 2269","SYN-000002269","user2269@example.test",25284.72,5388.05,"declined"
"APP-0002270","Test User 2270","SYN-000002270","user2270@example.test",51154.94,39455.72,"approved"
"APP-0002271","Test User 2271","SYN-000002271","user2271@example.test",83702.7,48666.44,"approved"
"APP-0002272","Test User 2272","SYN-000002272","user2272@example.test",96189.95,25936.08,"approved"
"APP-0002273","Test User 2273","SYN-000002273","user2273@example.test",35644.83,19536.53,"approved"
"APP-0002274","Test User 2274","SYN-000002274","user2274@example.test",29273.25,14471.09,"approved"
"APP-0002275","Test User 2275","SYN-000002275","user2275@example.test",41422.32,13556.87,"declined"
"APP-0002276","Test User 2276","SYN-000002276","user2276@example.test",72235.91,43931.55,"declined"
"APP-0002277","Test User 2277","SYN-000002277","user2277@example.test",55688.96,22649.34,"approved"
"APP-0002278","Test User 2278","SYN-000002278","user2278@example.test",106069.54,15323.95,"approved"
"APP-0002279","Test User 2279","SYN-000002279","user2279@example.test",57050.02,46246.54,"approved"
"APP-0002280","Test User 2280","SYN-000002280","user2280@example.test",97855.07,53712.22,"approved"
"APP-0002281","Test User 2281","SYN-000002281","user2281@example.test",83346.03,25187.82,"declined"
"APP-0002282","Test User 2282","SYN-000002282","user2282@example.test",33090.06,20458.61,"declined"
"APP-0002283","Test User 2283","SYN-000002283","user2283@example.test",28311.94,3117.51,"approved"
"APP-0002284","Test User 2284","SYN-000002284","user2284@example.test",71079.31,57929.06,"approved"
"APP-0002285","Test User 2285","SYN-000002285","user2285@example.test",45603.81,30756.54,"review"
"APP-0002286","Test User 2286","SYN-000002286","user2286@example.test",84248.75,29044.4,"approved"
"APP-0002287","Test User 2287","SYN-000002287","user2287@example.test",20030.46,2010.57,"review"
"APP-0002288","Test User 2288","SYN-000002288","user2288@example.test",51815.34,23860.67,"approved"
"APP-0002289","Test User 2289","SYN-000002289","user2289@example.test",37192.11,29057.08,"declined"
"APP-0002290","Test User 2290","SYN-000002290","user2290@example.test",64791.55,12965.56,"declined"
"APP-0002291","Test User 2291","SYN-000002291","user2291@example.test",34268.19,7677.69,"declined"
"APP-0002292","Test User 2292","SYN-000002292","user2292@example.test",41945.13,17457.01,"approved"
"APP-0002293","Test User 2293","SYN-000002293","user2293@example.test",47716.56,30425.53,"declined"
"APP-0002294","Test User 2294","SYN-000002294","user2294@example.test",71894.09,48899.38,"declined"
"APP-0002295","Test User 2295","SYN-000002295","user2295@example.test",54740.77,21511.44,"approved"
"APP-0002296","Test User 2296","SYN-000002296","user2296@example.test",46133.42,9271.13,"declined"
"APP-0002297","Test User 2297","SYN-000002297","user2297@example.test",32069.08,19420.42,"approved"
"APP-0002298","Test User 2298","SYN-000002298","user2298@example.test",86381.78,26106.29,"declined"
"APP-0002299","Test User 2299","SYN-000002299","user2299@example.test",41368.09,27824.08,"approved"
"APP-0002300","Test User 2300","SYN-000002300","user2300@example.test",20676.53,4383.48,"declined"
"APP-0002301","Test User 2301","SYN-000002301","user2301@example.test",78325.79,33441.13,"approved"
"APP-0002302","Test User 2302","SYN-000002302","user2302@example.test",30685.83,10435.43,"approved"
"APP-0002303","Test User 2303","SYN-000002303","user2303@example.test",19664.11,3295.31,"declined"
"APP-0002304","Test User 2304","SYN-000002304","user2304@example.test",23366.25,19653.48,"approved"
"APP-0002305","Test User 2305","SYN-000002305","user2305@example.test",27416.87,24182.86,"approved"
"APP-0002306","Test User 2306","SYN-000002306","user2306@example.test",48628.1,23539.52,"approved"
"APP-0002307","Test User 2307","SYN-000002307","user2307@example.test",140062.65,25284.5,"declined"
"APP-0002308","Test User 2308","SYN-000002308","user2308@example.test",38011.19,13880.42,"approved"
"APP-0002309","Test User 2309","SYN-000002309","user2309@example.test",58786.31,20109.61,"approved"
"APP-0002310","Test User 2310","SYN-000002310","user2310@example.test",16086.28,6112.18,"review"
"APP-0002311","Test User 2311","SYN-000002311","user2311@example.test",30127.77,5689.69,"approved"
"APP-0002312","Test User 2312","SYN-000002312","user2312@example.test",24460.44,8036.94,"declined"
"APP-0002313","Test User 2313","SYN-000002313","user2313@example.test",34573.41,7193.29,"approved"
"APP-0002314","Test User 2314","SYN-000002314","user2314@example.test",45446.79,30305.44,"approved"
"APP-0002315","Test User 2315","SYN-000002315","user2315@example.test",69930.96,22777.81,"review"
"APP-0002316","Test User 2316","SYN-000002316","user2316@example.test",44679.93,18994.67,"declined"
"APP-0002317","Test User 2317","SYN-000002317","user2317@example.test",23220.37,17077.81,"review"
"APP-0002318","Test User 2318","SYN-000002318","user2318@example.test",31524.4,10708.41,"declined"
"APP-0002319","Test User 2319","SYN-000002319","user2319@example.test",41168.1,19719.81,"review"
"APP-0002320","Test User 2320","SYN-000002320","user2320@example.test",12609.23,8162.05,"declined"
"APP-0002321","Test User 2321","SYN-000002321","user2321@example.test",36076.82,17206.57,"declined"
"APP-0002322","Test User 2322","SYN-000002322","user2322@example.test",63971.07,34283.48,"approved"
"APP-0002323","Test User 2323","SYN-000002323","user2323@example.test",63521.77,49634.76,"declined"
"APP-0002324","Test User 2324","SYN-000002324","user2324@example.test",34738.6,10907.62,"review"
"APP-0002325","Test User 2325","SYN-000002325","user2325@example.test",20893.79,2957.48,"approved"
"APP-0002326","Test User 2326","SYN-000002326","user2326@example.test",27976.06,25029.77,"approved"
"APP-0002327","Test User 2327","SYN-000002327","user2327@example.test",44632.33,13962.7,"declined"
"APP-0002328","Test User 2328","SYN-000002328","user2328@example.test",45962.63,39977.99,"review"
"APP-0002329","Test User 2329","SYN-000002329","user2329@example.test",64991.74,27362.25,"approved"
"APP-0002330","Test User 2330","SYN-000002330","user2330@example.test",19280.29,4055.47,"approved"
"APP-0002331","Test User 2331","SYN-000002331","user2331@example.test",29697.57,6507.7,"review"
"APP-0002332","Test User 2332","SYN-000002332","user2332@example.test",47119.71,41887.85,"declined"
"APP-0002333","Test User 2333","SYN-000002333","user2333@example.test",48801.57,18628.29,"review"
"APP-0002334","Test User 2334","SYN-000002334","user2334@example.test",27079.91,7195.52,"declined"
"APP-0002335","Test User 2335","SYN-000002335","user2335@example.test",63574.93,51702.37,"review"
"APP-0002336","Test User 2336","SYN-000002336","user2336@example.test",23708.97,6678.85,"declined"
"APP-0002337","Test User 2337","SYN-000002337","user2337@example.test",39313.18,10977.1,"review"
"APP-0002338","Test User 2338","SYN-000002338","user2338@example.test",70868.52,14910.08,"approved"
"APP-0002339","Test User 2339","SYN-000002339","user2339@example.test",20514.08,11010.59,"approved"
"APP-0002340","Test User 2340","SYN-000002340","user2340@example.test",49157.65,40629.19,"approved"
"APP-0002341","Test User 2341","SYN-000002341","user2341@example.test",38574.5,31707.72,"declined"
"APP-0002342","Test User 2342","SYN-000002342","user2342@example.test",28119,6346.42,"declined"
"APP-0002343","Test User 2343","SYN-000002343","user2343@example.test",113575.85,49379.02,"declined"
"APP-0002344","Test User 2344","SYN-000002344","user2344@example.test",77604.06,36577.11,"declined"
"APP-0002345","Test User 2345","SYN-000002345","user2345@example.test",55133.1,33898.84,"declined"
"APP-0002346","Test User 2346","SYN-000002346","user2346@example.test",26626.38,9590.36,"approved"
"APP-0002347","Test User 2347","SYN-000002347","user2347@example.test",83765.87,33522.32,"declined"
"APP-0002348","Test User 2348","SYN-000002348","user2348@example.test",25952.58,17892.89,"approved"
"APP-0002349","Test User 2349","SYN-000002349","user2349@example.test",97596.12,24441.55,"approved"
"APP-0002350","Test User 2350","SYN-000002350","user2350@example.test",128926.58,31390.38,"review"
"APP-0002351","Test User 2351","SYN-000002351","user2351@example.test",47042.83,20182.46,"declined"
"APP-0002352","Test User 2352","SYN-000002352","user2352@example.test",45448.62,19827.27,"approved"
"APP-0002353","Test User 2353","SYN-000002353","user2353@example.test",22258.24,2913.41,"approved"
"APP-0002354","Test User 2354","SYN-000002354","user2354@example.test",100775.63,39488.59,"approved"
"APP-0002355","Test User 2355","SYN-000002355","user2355@example.test",23530.85,11049.9,"approved"
"APP-0002356","Test User 2356","SYN-000002356","user2356@example.test",48507.8,31653.38,"approved"
"APP-0002357","Test User 2357","SYN-000002357","user2357@example.test",40174.44,18630.17,"approved"
"APP-0002358","Test User 2358","SYN-000002358","user2358@example.test",123928,89884.4,"approved"
"APP-0002359","Test User 2359","SYN-000002359","user2359@example.test",31808.45,15674.89,"approved"
"APP-0002360","Test User 2360","SYN-000002360","user2360@example.test",31202.41,12247.07,"declined"
"APP-0002361","Test User 2361","SYN-000002361","user2361@example.test",44395.41,29567.8,"declined"
"APP-0002362","Test User 2362","SYN-000002362","user2362@example.test",47221.5,11576.58,"approved"
"APP-0002363","Test User 2363","SYN-000002363","user2363@example.test",17137.96,8033.62,"declined"
"APP-0002364","Test User 2364","SYN-000002364","user2364@example.test",53639.05,6739.92,"declined"
"APP-0002365","Test User 2365","SYN-000002365","user2365@example.test",42369.44,8279.47,"approved"
"APP-0002366","Test User 2366","SYN-000002366","user2366@example.test",70726.5,33498.2,"approved"
"APP-0002367","Test User 2367","SYN-000002367","user2367@example.test",39296.87,4064.25,"declined"
"APP-0002368","Test User 2368","SYN-000002368","user2368@example.test",52623.02,19599.96,"declined"
"APP-0002369","Test User 2369","SYN-000002369","user2369@example.test",26218.22,5440.59,"approved"
"APP-0002370","Test User 2370","SYN-000002370","user2370@example.test",19150.73,11729.43,"approved"
"APP-0002371","Test User 2371","SYN-000002371","user2371@example.test",12512.01,4047,"approved"
"APP-0002372","Test User 2372","SYN-000002372","user2372@example.test",46048.4,13475.64,"declined"
"APP-0002373","Test User 2373","SYN-000002373","user2373@example.test",36083.33,28400.8,"approved"
"APP-0002374","Test User 2374","SYN-000002374","user2374@example.test",87997.88,57104.14,"review"
"APP-0002375","Test User 2375","SYN-000002375","user2375@example.test",27899.51,5351.49,"approved"
"APP-0002376","Test User 2376","SYN-000002376","user2376@example.test",28785.6,9593.78,"approved"
"APP-0002377","Test User 2377","SYN-000002377","user2377@example.test",19937.21,11416.74,"approved"
"APP-0002378","Test User 2378","SYN-000002378","user2378@example.test",23593.29,3143.51,"declined"
"APP-0002379","Test User 2379","SYN-000002379","user2379@example.test",38518.02,18601.78,"approved"
"APP-0002380","Test User 2380","SYN-000002380","user2380@example.test",36305.81,16919.55,"review"
"APP-0002381","Test User 2381","SYN-000002381","user2381@example.test",55989.11,40152.8,"declined"
"APP-0002382","Test User 2382","SYN-000002382","user2382@example.test",42676.81,15972.46,"approved"
"APP-0002383","Test User 2383","SYN-000002383","user2383@example.test",45249.09,25944.78,"approved"
"APP-0002384","Test User 2384","SYN-000002384","user2384@example.test",36799.81,4483.54,"review"
"APP-0002385","Test User 2385","SYN-000002385","user2385@example.test",30866.35,13915.35,"review"
"APP-0002386","Test User 2386","SYN-000002386","user2386@example.test",32035.06,17605.4,"review"
"APP-0002387","Test User 2387","SYN-000002387","user2387@example.test",25301.04,3606.84,"approved"
"APP-0002388","Test User 2388","SYN-000002388","user2388@example.test",34633.43,29770.67,"approved"
"APP-0002389","Test User 2389","SYN-000002389","user2389@example.test",49726.17,18245.21,"declined"
"APP-0002390","Test User 2390","SYN-000002390","user2390@example.test",35158.67,25108.53,"review"
"APP-0002391","Test User 2391","SYN-000002391","user2391@example.test",40370.23,6906.69,"review"
"APP-0002392","Test User 2392","SYN-000002392","user2392@example.test",41243.88,16360.65,"approved"
"APP-0002393","Test User 2393","SYN-000002393","user2393@example.test",26818.3,22408.6,"review"
"APP-0002394","Test User 2394","SYN-000002394","user2394@example.test",112591.36,40401.66,"approved"
"APP-0002395","Test User 2395","SYN-000002395","user2395@example.test",36893.44,21270.36,"approved"
"APP-0002396","Test User 2396","SYN-000002396","user2396@example.test",38664.53,12570.55,"approved"
"APP-0002397","Test User 2397","SYN-000002397","user2397@example.test",51323.46,42027.03,"declined"
"APP-0002398","Test User 2398","SYN-000002398","user2398@example.test",19843.38,13124.45,"declined"
"APP-0002399","Test User 2399","SYN-000002399","user2399@example.test",25264.12,3081.52,"declined"
"APP-0002400","Test User 2400","SYN-000002400","user2400@example.test",48585.91,24335.75,"approved"
"APP-0002401","Test User 2401","SYN-000002401","user2401@example.test",54943.35,20013.54,"approved"
"APP-0002402","Test User 2402","SYN-000002402","user2402@example.test",37743.53,31404.12,"approved"
"APP-0002403","Test User 2403","SYN-000002403","user2403@example.test",26304.5,23630.88,"approved"
"APP-0002404","Test User 2404","SYN-000002404","user2404@example.test",33924.56,11711.47,"declined"
"APP-0002405","Test User 2405","SYN-000002405","user2405@example.test",32411.53,10623.2,"approved"
"APP-0002406","Test User 2406","SYN-000002406","user2406@example.test",44756.86,34153.53,"declined"
"APP-0002407","Test User 2407","SYN-000002407","user2407@example.test",64609.57,41831.71,"approved"
"APP-0002408","Test User 2408","SYN-000002408","user2408@example.test",67003.81,46009.36,"approved"
"APP-0002409","Test User 2409","SYN-000002409","user2409@example.test",29421.92,11012.05,"declined"
"APP-0002410","Test User 2410","SYN-000002410","user2410@example.test",31935.42,26857.53,"approved"
"APP-0002411","Test User 2411","SYN-000002411","user2411@example.test",40274.43,22212.38,"approved"
"APP-0002412","Test User 2412","SYN-000002412","user2412@example.test",47984.65,21914.2,"declined"
"APP-0002413","Test User 2413","SYN-000002413","user2413@example.test",27445.92,19014.19,"declined"
"APP-0002414","Test User 2414","SYN-000002414","user2414@example.test",47439.18,33120.33,"approved"
"APP-0002415","Test User 2415","SYN-000002415","user2415@example.test",20515.65,17094.32,"declined"
"APP-0002416","Test User 2416","SYN-000002416","user2416@example.test",43278.65,34974.1,"approved"
"APP-0002417","Test User 2417","SYN-000002417","user2417@example.test",16139.74,9081.03,"approved"
"APP-0002418","Test User 2418","SYN-000002418","user2418@example.test",38153.09,34260.35,"approved"
"APP-0002419","Test User 2419","SYN-000002419","user2419@example.test",37366.43,8874.49,"approved"
"APP-0002420","Test User 2420","SYN-000002420","user2420@example.test",53756.75,21130.92,"approved"
"APP-0002421","Test User 2421","SYN-000002421","user2421@example.test",52809.16,11728.97,"approved"
"APP-0002422","Test User 2422","SYN-000002422","user2422@example.test",33824.94,3746.3,"approved"
"APP-0002423","Test User 2423","SYN-000002423","user2423@example.test",35002.2,26745.21,"approved"
"APP-0002424","Test User 2424","SYN-000002424","user2424@example.test",36457.22,13951.09,"review"
"APP-0002425","Test User 2425","SYN-000002425","user2425@example.test",50099.56,30915.07,"declined"
"APP-0002426","Test User 2426","SYN-000002426","user2426@example.test",15935.84,4221.62,"approved"
"APP-0002427","Test User 2427","SYN-000002427","user2427@example.test",23150.01,8897.2,"declined"
"APP-0002428","Test User 2428","SYN-000002428","user2428@example.test",41364.67,32094.66,"approved"
"APP-0002429","Test User 2429","SYN-000002429","user2429@example.test",55763.87,30009.53,"approved"
"APP-0002430","Test User 2430","SYN-000002430","user2430@example.test",66034.87,47053.07,"approved"
"APP-0002431","Test User 2431","SYN-000002431","user2431@example.test",73949.09,18967.23,"declined"
"APP-0002432","Test User 2432","SYN-000002432","user2432@example.test",31954.36,6597.11,"declined"
"APP-0002433","Test User 2433","SYN-000002433","user2433@example.test",34564.28,30453.79,"declined"
"APP-0002434","Test User 2434","SYN-000002434","user2434@example.test",42444.02,30119.6,"approved"
"APP-0002435","Test User 2435","SYN-000002435","user2435@example.test",133930.03,47689.24,"declined"
"APP-0002436","Test User 2436","SYN-000002436","user2436@example.test",31626.81,21591.78,"approved"
"APP-0002437","Test User 2437","SYN-000002437","user2437@example.test",42663.13,9639.95,"approved"
"APP-0002438","Test User 2438","SYN-000002438","user2438@example.test",22059.61,11346.94,"declined"
"APP-0002439","Test User 2439","SYN-000002439","user2439@example.test",19490.2,6314.61,"approved"
"APP-0002440","Test User 2440","SYN-000002440","user2440@example.test",59513.87,40506.87,"approved"
"APP-0002441","Test User 2441","SYN-000002441","user2441@example.test",44268.14,20884.83,"review"
"APP-0002442","Test User 2442","SYN-000002442","user2442@example.test",66291.13,29419.43,"review"
"APP-0002443","Test User 2443","SYN-000002443","user2443@example.test",33036.95,12445.39,"review"
"APP-0002444","Test User 2444","SYN-000002444","user2444@example.test",33630.82,22857.94,"declined"
"APP-0002445","Test User 2445","SYN-000002445","user2445@example.test",52386.01,38998.98,"declined"
"APP-0002446","Test User 2446","SYN-000002446","user2446@example.test",47464.27,13898.87,"approved"
"APP-0002447","Test User 2447","SYN-000002447","user2447@example.test",61197,12201.01,"approved"
"APP-0002448","Test User 2448","SYN-000002448","user2448@example.test",34617.72,23696.25,"approved"
"APP-0002449","Test User 2449","SYN-000002449","user2449@example.test",27600.74,4919.51,"approved"
"APP-0002450","Test User 2450","SYN-000002450","user2450@example.test",48265.87,33438.43,"approved"
"APP-0002451","Test User 2451","SYN-000002451","user2451@example.test",54451.19,39432.41,"approved"
"APP-0002452","Test User 2452","SYN-000002452","user2452@example.test",40236.84,5272.5,"review"
"APP-0002453","Test User 2453","SYN-000002453","user2453@example.test",39854.59,27304.2,"approved"
"APP-0002454","Test User 2454","SYN-000002454","user2454@example.test",26052.25,19859.73,"declined"
"APP-0002455","Test User 2455","SYN-000002455","user2455@example.test",42405.85,13068.06,"approved"
"APP-0002456","Test User 2456","SYN-000002456","user2456@example.test",34300.32,17461.18,"approved"
"APP-0002457","Test User 2457","SYN-000002457","user2457@example.test",35726.48,10152.53,"approved"
"APP-0002458","Test User 2458","SYN-000002458","user2458@example.test",27955.28,3530.23,"approved"
"APP-0002459","Test User 2459","SYN-000002459","user2459@example.test",30249.3,4688.88,"review"
"APP-0002460","Test User 2460","SYN-000002460","user2460@example.test",35877.14,15370.04,"approved"
"APP-0002461","Test User 2461","SYN-000002461","user2461@example.test",26150.05,9038.73,"approved"
"APP-0002462","Test User 2462","SYN-000002462","user2462@example.test",63155.66,21141.46,"declined"
"APP-0002463","Test User 2463","SYN-000002463","user2463@example.test",22592.37,13090.14,"approved"
"APP-0002464","Test User 2464","SYN-000002464","user2464@example.test",61516.23,21005.51,"approved"
"APP-0002465","Test User 2465","SYN-000002465","user2465@example.test",18938.19,13281.75,"approved"
"APP-0002466","Test User 2466","SYN-000002466","user2466@example.test",36612.81,8096.92,"review"
"APP-0002467","Test User 2467","SYN-000002467","user2467@example.test",34120.41,17137.06,"declined"
"APP-0002468","Test User 2468","SYN-000002468","user2468@example.test",38459.83,28762.85,"approved"
"APP-0002469","Test User 2469","SYN-000002469","user2469@example.test",24981.74,16959.26,"declined"
"APP-0002470","Test User 2470","SYN-000002470","user2470@example.test",22858.29,14079.73,"declined"
"APP-0002471","Test User 2471","SYN-000002471","user2471@example.test",71107.96,61573.86,"review"
"APP-0002472","Test User 2472","SYN-000002472","user2472@example.test",64847.49,35550.22,"approved"
"APP-0002473","Test User 2473","SYN-000002473","user2473@example.test",39047.09,26634.29,"declined"
"APP-0002474","Test User 2474","SYN-000002474","user2474@example.test",44400.35,39058.47,"declined"
"APP-0002475","Test User 2475","SYN-000002475","user2475@example.test",27903.79,17012.29,"approved"
"APP-0002476","Test User 2476","SYN-000002476","user2476@example.test",14772.58,2058.6,"declined"
"APP-0002477","Test User 2477","SYN-000002477","user2477@example.test",33680.57,19786.06,"approved"
"APP-0002478","Test User 2478","SYN-000002478","user2478@example.test",63399.3,50471.34,"review"
"APP-0002479","Test User 2479","SYN-000002479","user2479@example.test",53945.24,41427,"approved"
"APP-0002480","Test User 2480","SYN-000002480","user2480@example.test",23891.19,20026.2,"approved"
"APP-0002481","Test User 2481","SYN-000002481","user2481@example.test",32557.89,26914.54,"approved"
"APP-0002482","Test User 2482","SYN-000002482","user2482@example.test",29061.54,14019.97,"approved"
"APP-0002483","Test User 2483","SYN-000002483","user2483@example.test",19799.34,12094.81,"approved"
"APP-0002484","Test User 2484","SYN-000002484","user2484@example.test",92209.16,47822.64,"declined"
"APP-0002485","Test User 2485","SYN-000002485","user2485@example.test",24192.38,14731.43,"approved"
"APP-0002486","Test User 2486","SYN-000002486","user2486@example.test",32686.11,23654.1,"approved"
"APP-0002487","Test User 2487","SYN-000002487","user2487@example.test",46141.94,14150.33,"approved"
"APP-0002488","Test User 2488","SYN-000002488","user2488@example.test",38464.05,29229.99,"approved"
"APP-0002489","Test User 2489","SYN-000002489","user2489@example.test",29587.29,19861.81,"approved"
"APP-0002490","Test User 2490","SYN-000002490","user2490@example.test",24292.25,6592.35,"approved"
"APP-0002491","Test User 2491","SYN-000002491","user2491@example.test",85574.29,45075.89,"approved"
"APP-0002492","Test User 2492","SYN-000002492","user2492@example.test",58456.72,13769.71,"approved"
"APP-0002493","Test User 2493","SYN-000002493","user2493@example.test",44613.14,12747.62,"approved"
"APP-0002494","Test User 2494","SYN-000002494","user2494@example.test",26752.04,2889.81,"declined"
"APP-0002495","Test User 2495","SYN-000002495","user2495@example.test",27383.07,6687.15,"approved"
"APP-0002496","Test User 2496","SYN-000002496","user2496@example.test",32683.96,17417.45,"approved"
"APP-0002497","Test User 2497","SYN-000002497","user2497@example.test",33306.85,24900.72,"review"
"APP-0002498","Test User 2498","SYN-000002498","user2498@example.test",48486.63,10750.33,"approved"
"APP-0002499","Test User 2499","SYN-000002499","user2499@example.test",72967.45,37183.44,"approved"
"APP-0002500","Test User 2500","SYN-000002500","user2500@example.test",32578.63,27499.24,"approved"
"APP-0002501","Test User 2501","SYN-000002501","user2501@example.test",43289.62,22412.29,"approved"
"APP-0002502","Test User 2502","SYN-000002502","user2502@example.test",52261.09,27687.29,"approved"
"APP-0002503","Test User 2503","SYN-000002503","user2503@example.test",43261.83,11487.5,"approved"
"APP-0002504","Test User 2504","SYN-000002504","user2504@example.test",35576.42,31436.29,"review"
"APP-0002505","Test User 2505","SYN-000002505","user2505@example.test",27987.61,13010.14,"approved"
"APP-0002506","Test User 2506","SYN-000002506","user2506@example.test",76324.86,54258.02,"approved"
"APP-0002507","Test User 2507","SYN-000002507","user2507@example.test",40812.28,23975.47,"declined"
"APP-0002508","Test User 2508","SYN-000002508","user2508@example.test",32218.75,16814.13,"approved"
"APP-0002509","Test User 2509","SYN-000002509","user2509@example.test",38655.4,7810.51,"approved"
"APP-0002510","Test User 2510","SYN-000002510","user2510@example.test",20248.38,16200.95,"approved"
"APP-0002511","Test User 2511","SYN-000002511","user2511@example.test",22277.34,3781.5,"review"
"APP-0002512","Test User 2512","SYN-000002512","user2512@example.test",42557.78,36372.17,"review"
"APP-0002513","Test User 2513","SYN-000002513","user2513@example.test",58183.78,39710.75,"review"
"APP-0002514","Test User 2514","SYN-000002514","user2514@example.test",81514.45,43757.51,"approved"
"APP-0002515","Test User 2515","SYN-000002515","user2515@example.test",19328,5965.47,"declined"
"APP-0002516","Test User 2516","SYN-000002516","user2516@example.test",56288.79,22760.27,"review"
"APP-0002517","Test User 2517","SYN-000002517","user2517@example.test",24618.97,19297.14,"declined"
"APP-0002518","Test User 2518","SYN-000002518","user2518@example.test",20206.8,15888.08,"approved"
"APP-0002519","Test User 2519","SYN-000002519","user2519@example.test",54063.6,21558.4,"approved"
"APP-0002520","Test User 2520","SYN-000002520","user2520@example.test",47393.92,18011.02,"declined"
"APP-0002521","Test User 2521","SYN-000002521","user2521@example.test",20880.47,8133.69,"declined"
"APP-0002522","Test User 2522","SYN-000002522","user2522@example.test",35331.96,21458.96,"review"
